"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Public Enquiry",07/01/2017 17:54:00,"NORTHERN DIVISION","MID & EAST ANTRIM",338668.424254652,403045.874720794,"Completed Enquiries"
"Pothole","Public Enquiry",07/01/2017 18:02:00,"EASTERN DIVISION","BELFAST SOUTH",336054.750886548,372782.566833194,"Completed Enquiries"
"Pothole","Public Enquiry",07/01/2017 18:09:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320088.363188578,356028.596691324,"Completed Enquiries"
"Pothole","Public Enquiry",08/01/2017 00:34:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",314402.204739457,367271.949074719,"Completed Enquiries"
"Pothole","Public Enquiry",08/01/2017 12:37:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",335553.196590212,368466.332649139,"Completed Enquiries"
"Pothole","Public Enquiry",08/01/2017 16:12:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",307258.029067549,357869.083737212,"Completed Enquiries"
"Pothole","Public Enquiry",08/01/2017 16:14:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",250648.009998027,419682.705297198,"Completed Enquiries"
"Pothole","Public Enquiry",08/01/2017 16:18:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",250783.342367176,419464.679569109,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 05:07:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",297824.349235905,434156.794520681,"Completed Enquiries"
"Pothole","Public Enquiry",09/01/2017 08:41:00,"EASTERN DIVISION","BELFAST NORTH",327558.49575864,371527.751047,"Enquiries In Progress"
"Pothole","Call Centre Public Enquiry",09/01/2017 09:12:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286579.662420638,332815.860316433,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 09:13:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",328198.54664084,392053.90333958,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 09:43:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",298484.754493621,340714.709305048,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 09:56:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",334629.39186826,352322.75522475,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 10:34:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",245502.78430264,362431.563495962,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 10:34:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",245502.78430264,362431.563495962,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 10:35:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",245502.78430264,362431.563495962,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 10:35:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",245502.78430264,362431.563495962,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 10:35:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",245502.78430264,362431.563495962,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 10:58:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",340945.772777622,340051.709004958,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 11:09:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",309788.131832464,389771.917213596,"Completed Enquiries"
"Pothole","Public Enquiry",09/01/2017 11:48:32,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",280757.0625,419894.0625,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 11:54:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",211482.122596619,347470.328917322,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 12:32:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",217112.93796149,365130.95095404,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 13:00:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",269601.73292248,408530.424625591,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 13:02:00,"WESTERN DIVISION","MID ULSTER (NORTH)",276475.686214031,375480.830731905,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 14:48:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",309941.656952653,355873.56391103,"Completed Enquiries"
"Pothole","Public Enquiry",09/01/2017 14:59:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",309016.385915937,324205.233584493,"Completed Enquiries"
"Pothole","Public Enquiry",09/01/2017 15:14:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",307938.959101301,327667.202699341,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 15:48:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",318152.189136689,330425.350952922,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 15:59:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290850.849769521,387804.392979494,"Completed Enquiries"
"Pothole","Public Enquiry",09/01/2017 16:00:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",319625.167578596,390185.974310622,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",09/01/2017 16:29:00,"NORTHERN DIVISION","MID & EAST ANTRIM",341001.099509941,387281.162797371,"Completed Enquiries"
"Pothole","Public Enquiry",09/01/2017 17:22:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291037.002236878,356069.058649334,"Completed Enquiries"
"Pothole","Public Enquiry",09/01/2017 17:42:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",328198.493483229,392050.774889347,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 00:18:00,"NORTHERN DIVISION","MID & EAST ANTRIM",337160.588220036,392405.415360035,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 09:52:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",255312.793525418,418310.242041621,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 10:13:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",347824.555502177,380044.918284342,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 10:28:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",340180.353800507,358578.901284622,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 10:45:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",310275.651688018,324804.990666647,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 10:58:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",314489.068235247,359008.098637175,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 11:15:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",300813.455501597,353747.094557643,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 11:49:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",360252.646548222,358843.117475178,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 12:02:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",300613.314518205,323889.957625168,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 12:11:00,"NORTHERN DIVISION","MID & EAST ANTRIM",310151.234175539,402492.786871251,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 12:15:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",330285.985964822,316692.363020973,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 12:34:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",329877.602089124,356614.422156107,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 12:38:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330316.009409049,357449.477173183,"Completed Enquiries"
"Pothole","Complaints",10/01/2017 12:47:28,"WESTERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 13:39:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",308997.333682443,324234.025703716,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 13:50:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",345309.64520075,369520.244156442,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 13:57:00,"WESTERN DIVISION","MID ULSTER (NORTH)",278252.523449306,394648.61865956,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 14:01:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",344073.726633216,376612.936238462,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 14:06:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",300346.420161596,346089.890247258,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 14:29:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321003.464700456,357935.581115414,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 14:35:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",357733.326103925,373868.311783957,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 14:45:34,"NORTHERN DIVISION","MID & EAST ANTRIM",311045.7887827,404413.93466263,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 14:47:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",346818.046098969,374833.740627531,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 15:26:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",289342.60496768,422226.86467846,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 16:03:31,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",289422.80608332,410635.74633957,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 16:51:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",307040.579333175,354983.717175497,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 17:25:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",311616.834325687,323875.470067216,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 17:43:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",311788.24759484,323836.752047588,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 17:45:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",311841.783161994,324230.306374161,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 19:03:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",275777.420852158,367688.226320784,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 20:00:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",288386.65150301,421643.86794661,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 20:19:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",244873.387562642,421932.745936778,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/01/2017 20:51:00,"WESTERN DIVISION","MID ULSTER (NORTH)",278958.723399704,376673.368548774,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 21:54:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",245519.234104502,414922.296364861,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 22:01:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",314818.981989529,389056.1417543,"Completed Enquiries"
"Pothole","Public Enquiry",10/01/2017 22:04:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",314760.344651658,389023.607439174,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 08:59:01,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",289243.85919765,411566.28778398,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 09:40:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",259911.539422063,382925.264621341,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 09:55:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",330429.7110215,385109.5784888,"Enquiries In Progress"
"Pothole","Call Centre Public Enquiry",11/01/2017 10:09:00,"EASTERN DIVISION","BELFAST SOUTH",335327.703783706,373451.107197525,"Completed Enquiries"
"Pothole","Complaints",11/01/2017 10:31:48,"WESTERN DIVISION","LONDONDERRY & STRABANE",246670.203125,415272,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 10:40:00,"NORTHERN DIVISION","MID & EAST ANTRIM",302343.54812634,406535.08441271,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 12:03:31,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",246849.01269076,343154.19220929,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 12:09:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326103.566850466,363175.440730126,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 12:17:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",244753.609869511,372230.523185315,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 12:41:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324584.957967563,363927.922694533,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 12:58:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",321783.797198155,387780.771996948,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 13:04:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",301640.847212893,422275.682774257,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 13:15:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",247890.101428945,413716.364083785,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 13:18:00,"EASTERN DIVISION","BELFAST SOUTH",337546.170600042,373753.863925014,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 13:42:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",326470.343932532,334580.040548873,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 13:43:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",326574.801289443,333727.311710532,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 13:44:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",308184.717053673,326184.899035448,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 14:29:36,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",287816.21875,428919.5,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 14:46:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",253858.732281848,373067.822631494,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 15:06:00,"NORTHERN DIVISION","MID & EAST ANTRIM",302971.397770276,401600.041956791,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 15:12:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",329489.444881921,382823.37587802,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 15:15:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",280703.230483662,346008.799609471,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 15:52:00,"WESTERN DIVISION","MID ULSTER (NORTH)",286976.065522915,373190.366262227,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 15:52:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",321807.007111452,333210.762828553,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 15:54:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",321763.560559022,333119.868222131,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 15:59:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",240842.746292008,335821.610283728,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 16:06:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291544.953943765,344890.086678608,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 16:08:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",321037.24743045,349189.366609696,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 16:22:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222670.306041026,343805.780017432,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 16:42:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",304622.407287444,421153.261297261,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/01/2017 16:46:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",304203.850331505,423195.469909324,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 17:25:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",318606.377835008,365144.977924341,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 17:56:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",335387.42485846,369678.368208586,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 18:14:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",289491.133414469,426981.832066906,"Completed Enquiries"
"Pothole","Public Enquiry",11/01/2017 23:35:00,"NORTHERN DIVISION","MID & EAST ANTRIM",307618.905069774,404996.026333299,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/01/2017 09:13:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",288802.518680451,338923.233056374,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/01/2017 10:17:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",291033.82062877,410569.1849464,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/01/2017 10:35:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326451.325920592,363390.112449222,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/01/2017 11:46:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",291981.65632921,412733.57837793,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/01/2017 12:30:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320458.343415402,360258.024663841,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/01/2017 13:27:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",285752.183582424,334018.304810059,"Completed Enquiries"
"Pothole","Public Enquiry",12/01/2017 14:01:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",334573.36623538,350459.62181098,"Completed Enquiries"
"Pothole","Complaints",12/01/2017 14:58:19,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306732.51844497,321747.49780935,"Completed Enquiries"
"Pothole","Public Enquiry",12/01/2017 15:55:39,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",194296.02767899,358418.97212344,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/01/2017 15:58:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",337609.200813999,331353.015645172,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/01/2017 16:45:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",261765.443609885,383721.917437763,"Completed Enquiries"
"Pothole","Public Enquiry",12/01/2017 17:35:00,"EASTERN DIVISION","BELFAST SOUTH",330170.92330609,370099.35632091,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/01/2017 21:43:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",294617.540605868,424989.468146819,"Completed Enquiries"
"Pothole","Public Enquiry",13/01/2017 06:32:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291920.638879651,392589.025251651,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",13/01/2017 10:24:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",327258.022080198,340018.455115927,"Completed Enquiries"
"Pothole","Complaints",13/01/2017 10:30:42,"EASTERN DIVISION","CASTLEREAGH / LISBURN",323008.6875,357442.65625,"Completed Enquiries"
"Pothole","Public Enquiry",13/01/2017 12:01:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311082.884107462,402888.302892167,"Completed Enquiries"
"Pothole","Public Enquiry",13/01/2017 12:54:09,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",227994.32478039,323622.31381738,"Completed Enquiries"
"Pothole","Public Enquiry",13/01/2017 14:13:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",289427.068977742,410626.364727114,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",13/01/2017 14:47:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",272921.359083438,407907.521026685,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",13/01/2017 14:52:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",216437.349776928,380505.76346644,"Completed Enquiries"
"Pothole","Public Enquiry",13/01/2017 15:23:24,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",304985.40625,391658.25,"Completed Enquiries"
